Message,Port,Sequence#,%IdelTime,TimeStatus,Week,Seconds,ReceiverStatus,Reserved,RcvrSwVersion,GNSSweek,SecondsFromWeek,Latitude,Longitude,EllipsoidalHeight,VelocityNorth,VelocityEast,VelocityUp,Roll,Pitch,Azimuth,InertialStatus,Checksum
#BESTPOSA,USB2,0,86.0,FINESTEERING,1901,421765.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486914967,-73.95504433395,50.8962,-32.2000,WGS84,1.4068,0.9899,2.6843,"133",5.000,0.000,11,8,8,8,0,06,00,03,c589f775
#BESTPOSA,USB2,0,86.0,FINESTEERING,1901,421766.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486927285,-73.95504425466,50.8245,-32.2000,WGS84,1.4068,0.9901,2.6818,"133",6.000,0.000,11,8,8,8,0,06,00,03,774a3d71
#BESTPOSA,USB2,0,86.5,FINESTEERING,1901,421767.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486943830,-73.95504422721,50.6370,-32.2000,WGS84,1.4066,0.9899,2.6699,"133",7.000,0.000,11,8,8,8,0,06,00,03,2aecd975
#BESTPOSA,USB2,0,88.0,FINESTEERING,1901,421768.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486914763,-73.95504466441,51.2179,-32.2000,WGS84,1.4066,0.9900,2.6655,"133",8.000,0.000,11,8,8,8,0,06,00,03,d46656c8
#BESTPOSA,USB2,0,88.5,FINESTEERING,1901,421769.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486892954,-73.95504491705,51.6241,-32.2000,WGS84,1.4061,0.9898,2.6628,"133",4.000,0.000,11,8,8,8,0,06,00,03,50bd28ef
#BESTPOSA,USB2,0,88.0,FINESTEERING,1901,421770.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486897868,-73.95504498320,51.6196,-32.2000,WGS84,1.4044,0.9883,2.6501,"133",5.000,0.000,11,8,8,8,0,06,00,03,148d70b0
#BESTPOSA,USB2,0,88.0,FINESTEERING,1901,421771.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486908114,-73.95504505744,51.4829,-32.2000,WGS84,1.4040,0.9880,2.6461,"133",5.000,0.000,11,8,8,8,0,06,00,03,db7b1a87
#BESTPOSA,USB2,0,88.5,FINESTEERING,1901,421772.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486879891,-73.95504519268,51.6779,-32.2000,WGS84,1.4003,0.9778,2.6404,"133",6.000,0.000,11,8,8,8,0,06,00,03,eae8c8a6
#BESTPOSA,USB2,0,88.0,FINESTEERING,1901,421773.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486872595,-73.95504541864,51.8888,-32.2000,WGS84,1.4001,0.9776,2.6358,"133",7.000,0.000,11,8,8,8,0,06,00,03,b208348e
#BESTPOSA,USB2,0,88.0,FINESTEERING,1901,421774.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39487038312,-73.95504315804,48.2251,-32.2000,WGS84,1.4013,0.9796,2.8754,"133",8.000,0.000,11,7,7,7,0,06,00,03,1695cec9
#BESTPOSA,USB2,0,87.5,FINESTEERING,1901,421775.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39487056008,-73.95504334729,48.2242,-32.2000,WGS84,1.4009,0.9795,2.8737,"133",4.000,0.000,11,7,7,7,0,06,00,03,12b66e22
#BESTPOSA,USB2,0,87.5,FINESTEERING,1901,421776.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39487060519,-73.95504342082,48.2399,-32.2000,WGS84,1.4009,0.9796,2.8740,"133",5.000,0.000,10,7,7,7,0,06,00,03,23a11c0f
#BESTPOSA,USB2,0,88.0,FINESTEERING,1901,421777.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39487052966,-73.95504356989,48.1931,-32.2000,WGS84,1.3964,0.9758,2.8543,"133",5.000,0.000,10,7,7,7,0,06,00,03,f606bcf8
#BESTPOSA,USB2,0,87.0,FINESTEERING,1901,421778.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486937850,-73.95504531658,50.8375,-32.2000,WGS84,1.3957,0.9744,2.6740,"133",6.000,0.000,11,8,8,8,0,06,00,03,0d7d93da
#BESTPOSA,USB2,0,86.5,FINESTEERING,1901,421779.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486931370,-73.95504529422,50.6981,-32.2000,WGS84,1.3914,0.9680,2.6629,"133",7.000,0.000,11,8,8,8,0,06,00,03,fd97a36f
#BESTPOSA,USB2,0,86.5,FINESTEERING,1901,421780.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486917092,-73.95504554149,50.9550,-32.2000,WGS84,1.3914,0.9681,2.6527,"133",8.000,0.000,11,8,8,8,0,06,00,03,697f8385
#BESTPOSA,USB2,0,87.5,FINESTEERING,1901,421781.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486836097,-73.95504609537,51.6400,-32.2000,WGS84,1.3913,0.9681,2.6444,"133",4.000,0.000,11,8,8,8,0,06,00,03,70a55cb1
#BESTPOSA,USB2,0,87.0,FINESTEERING,1901,421782.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486848266,-73.95504632212,51.6212,-32.2000,WGS84,1.3913,0.9682,2.6375,"133",5.000,0.000,11,8,8,8,0,06,00,03,22b2208a
#BESTPOSA,USB2,0,87.0,FINESTEERING,1901,421783.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486854602,-73.95504623223,51.3200,-32.2000,WGS84,1.3912,0.9682,2.6322,"133",5.000,0.000,12,8,8,8,0,06,00,03,f3c91085
#BESTPOSA,USB2,0,86.5,FINESTEERING,1901,421784.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486874993,-73.95504426116,48.1475,-32.2000,WGS84,1.3922,0.9699,2.8561,"133",6.000,0.000,12,7,7,7,0,06,00,03,f88a487c
#BESTPOSA,USB2,0,86.0,FINESTEERING,1901,421785.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39486487157,-73.95504464905,48.1094,-32.2000,WGS84,1.3924,0.9701,2.8567,"133",7.000,0.000,11,7,7,7,0,06,00,03,2b2d3aae
#BESTPOSA,USB2,0,86.0,FINESTEERING,1901,421786.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39485091223,-73.95504446096,48.1174,-32.2000,WGS84,1.3928,0.9714,2.8571,"133",8.000,0.000,10,7,7,7,0,06,00,03,288ca154
#BESTPOSA,USB2,0,86.0,FINESTEERING,1901,421787.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39483097722,-73.95503998435,48.1107,-32.2000,WGS84,1.3926,0.9711,2.8573,"133",4.000,0.000,10,7,7,7,0,06,00,03,524f4a75
#BESTPOSA,USB2,0,86.0,FINESTEERING,1901,421788.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39480391939,-73.95503506525,50.8606,-32.2000,WGS84,1.3911,0.9677,2.6475,"133",5.000,0.000,11,8,8,8,0,06,00,03,4625aac3
#BESTPOSA,USB2,0,85.5,FINESTEERING,1901,421789.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39477257645,-73.95502882192,50.6283,-32.2000,WGS84,1.3918,0.9689,2.6602,"133",5.000,0.000,11,8,8,8,0,06,00,03,3e289038
#BESTPOSA,USB2,0,85.5,FINESTEERING,1901,421790.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39473663239,-73.95502518220,50.6428,-32.2000,WGS84,1.3921,0.9693,2.6373,"133",6.000,0.000,10,8,8,8,0,06,00,03,6bb1e00f
#BESTPOSA,USB2,0,86.0,FINESTEERING,1901,421791.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39469721150,-73.95502582941,51.2171,-32.2000,WGS84,1.3918,0.9681,2.6328,"133",7.000,0.000,10,8,8,8,0,06,00,03,e1980143
#BESTPOSA,USB2,0,86.0,FINESTEERING,1901,421792.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39465532598,-73.95502807239,51.3333,-32.2000,WGS84,1.3916,0.9680,2.6296,"133",8.000,0.000,10,8,8,8,0,06,00,03,b163681a
#BESTPOSA,USB2,0,86.0,FINESTEERING,1901,421793.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39461088199,-73.95503097874,51.2778,-32.2000,WGS84,1.3911,0.9677,2.6241,"133",4.000,0.000,11,8,8,8,0,06,00,03,e15a4c48
#BESTPOSA,USB2,0,85.5,FINESTEERING,1901,421794.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39456419373,-73.95503398853,51.4300,-32.2000,WGS84,1.3912,0.9679,2.6223,"133",5.000,0.000,11,8,8,8,0,06,00,03,d777ad7b
#BESTPOSA,USB2,0,85.5,FINESTEERING,1901,421795.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39451568341,-73.95503710230,51.4960,-32.2000,WGS84,1.3911,0.9679,2.6190,"133",5.000,0.000,11,8,8,8,0,06,00,03,a323c320
#BESTPOSA,USB2,0,85.5,FINESTEERING,1901,421796.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39446575031,-73.95503993990,51.4755,-32.2000,WGS84,1.3857,0.9677,2.6137,"133",6.000,0.000,12,8,8,8,0,06,00,03,b2cf899e
#BESTPOSA,USB2,0,87.0,FINESTEERING,1901,421797.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39441415530,-73.95504281993,51.3844,-32.2000,WGS84,1.3859,0.9679,2.6124,"133",7.000,0.000,12,8,8,8,0,06,00,03,953ad508
#BESTPOSA,USB2,0,84.5,FINESTEERING,1901,421798.000,00040000,7145,10985;SOL_COMPUTED,WAAS,41.39436162451,-73.95504634961,51.3474,-32.2000,WGS84,1.3860,0.9680,2.6121,"133",8.000,0.000,12,8,8,8,0,06,00,03,fad89cc1
